CUST_NO,XCOORD,YCOORD,DEMAND,READY_TIME,DUE_DATE,SERVICE_TIME,INSTANCE,TYPE
63,24,58,19,113,353,10,R207,R
64,27,69,10,0,955,10,R207,R
65,15,77,9,154,394,10,R207,R
66,62,77,20,49,289,10,R207,R
67,49,73,25,523,763,10,R207,R
68,67,5,25,228,468,10,R207,R
69,56,39,36,575,815,10,R207,R
70,37,47,6,108,348,10,R207,R
71,37,56,5,728,968,10,R207,R
72,57,68,15,0,950,10,R207,R
73,47,16,25,0,967,10,R207,R
74,44,17,9,0,969,10,R207,R
75,46,13,8,622,862,10,R207,R
76,49,11,18,0,962,10,R207,R
77,49,42,13,212,452,10,R207,R
78,53,43,14,730,970,10,R207,R
79,61,52,3,322,562,10,R207,R
80,57,48,23,307,547,10,R207,R
81,56,37,6,728,968,10,R207,R
82,55,54,26,0,962,10,R207,R
83,15,47,16,0,966,10,R207,R
84,14,37,11,0,968,10,R207,R
85,11,31,7,354,594,10,R207,R
86,16,22,41,0,966,10,R207,R
87,4,18,35,0,954,10,R207,R
88,28,18,26,314,554,10,R207,R
89,26,52,9,214,454,10,R207,R
90,26,35,15,0,981,10,R207,R
91,31,67,3,0,957,10,R207,R
92,15,19,1,0,964,10,R207,R
93,22,22,2,18,258,10,R207,R
94,18,24,22,729,969,10,R207,R
95,26,27,27,0,977,10,R207,R
96,25,24,20,0,975,10,R207,R
97,22,27,11,0,974,10,R207,R
98,25,21,12,0,972,10,R207,R
99,19,21,10,0,968,10,R207,R
100,20,26,9,263,503,10,R207,R
101,18,18,17,725,965,10,R207,R
1,35,35,0,0,1000,0,R208,R
2,41,49,10,0,974,10,R208,R
3,35,17,7,0,972,10,R208,R
4,55,45,13,0,967,10,R208,R
5,55,20,19,620,860,10,R208,R
6,15,30,26,0,969,10,R208,R
7,25,30,3,0,978,10,R208,R
8,20,50,5,0,968,10,R208,R
9,10,43,9,323,563,10,R208,R
10,55,60,16,329,569,10,R208,R
11,30,60,16,0,964,10,R208,R
12,20,65,12,146,386,10,R208,R
13,50,35,19,0,975,10,R208,R
14,30,25,23,639,879,10,R208,R
15,15,10,20,0,957,10,R208,R
16,30,5,8,118,358,10,R208,R
17,10,20,19,0,960,10,R208,R
18,5,30,2,0,959,10,R208,R
19,20,40,12,0,974,10,R208,R
20,15,60,17,0,957,10,R208,R
21,45,65,9,0,958,10,R208,R
22,45,20,11,0,971,10,R208,R
23,45,10,18,0,963,10,R208,R
24,55,5,29,146,386,10,R208,R
25,65,35,3,0,960,10,R208,R
26,65,20,6,716,956,10,R208,R
27,45,30,17,0,978,10,R208,R
28,35,40,16,0,985,10,R208,R
29,41,37,16,0,983,10,R208,R
30,64,42,9,0,960,10,R208,R
31,40,60,21,0,964,10,R208,R
32,31,52,27,0,972,10,R208,R
33,35,69,23,0,956,10,R208,R
34,53,52,11,0,965,10,R208,R
35,65,55,14,0,953,10,R208,R
36,63,65,8,0,948,10,R208,R
37,2,60,5,0,948,10,R208,R
38,20,20,8,0,968,10,R208,R
39,5,5,16,234,474,10,R208,R
40,60,12,31,0,956,10,R208,R
41,40,25,9,0,978,10,R208,R
42,42,7,5,0,961,10,R208,R
43,24,12,5,0,964,10,R208,R
44,23,3,7,0,955,10,R208,R
45,11,14,18,167,407,10,R208,R
46,6,38,16,0,960,10,R208,R
47,2,48,1,0,954,10,R208,R
48,8,56,27,0,955,10,R208,R
49,13,52,36,0,962,10,R208,R
50,6,68,30,0,946,10,R208,R
51,47,47,13,0,973,10,R208,R
52,49,58,10,0,963,10,R208,R
53,27,43,9,0,978,10,R208,R
54,37,31,14,332,572,10,R208,R
55,57,29,18,0,967,10,R208,R
56,63,23,2,560,800,10,R208,R
57,53,12,6,0,960,10,R208,R
58,32,12,7,0,966,10,R208,R
59,36,26,18,740,980,10,R208,R
60,21,24,28,0,972,10,R208,R
61,17,34,3,0,971,10,R208,R
62,12,24,13,0,964,10,R208,R
63,24,58,19,113,353,10,R208,R
64,27,69,10,0,955,10,R208,R
65,15,77,9,0,943,10,R208,R
66,62,77,20,0,940,10,R208,R
67,49,73,25,0,949,10,R208,R
68,67,5,25,228,468,10,R208,R
69,56,39,36,0,968,10,R208,R
70,37,47,6,108,348,10,R208,R
71,37,56,5,0,968,10,R208,R
72,57,68,15,0,950,10,R208,R
73,47,16,25,0,967,10,R208,R
74,44,17,9,0,969,10,R208,R
75,46,13,8,622,862,10,R208,R
76,49,11,18,0,962,10,R208,R
77,49,42,13,212,452,10,R208,R
78,53,43,14,730,970,10,R208,R
79,61,52,3,0,958,10,R208,R
80,57,48,23,307,547,10,R208,R
81,56,37,6,0,968,10,R208,R
82,55,54,26,0,962,10,R208,R
83,15,47,16,0,966,10,R208,R
84,14,37,11,0,968,10,R208,R
85,11,31,7,354,594,10,R208,R
86,16,22,41,0,966,10,R208,R
87,4,18,35,0,954,10,R208,R
88,28,18,26,314,554,10,R208,R
89,26,52,9,0,970,10,R208,R
90,26,35,15,0,981,10,R208,R
91,31,67,3,0,957,10,R208,R
92,15,19,1,0,964,10,R208,R
93,22,22,2,18,258,10,R208,R
94,18,24,22,0,969,10,R208,R
95,26,27,27,0,977,10,R208,R
96,25,24,20,0,975,10,R208,R
97,22,27,11,0,974,10,R208,R
98,25,21,12,0,972,10,R208,R
99,19,21,10,0,968,10,R208,R
100,20,26,9,263,503,10,R208,R
101,18,18,17,725,965,10,R208,R
1,35,35,0,0,1000,0,R209,R
2,41,49,10,636,919,10,R209,R
3,35,17,7,74,351,10,R209,R
4,55,45,13,498,613,10,R209,R
5,55,20,19,470,965,10,R209,R
6,15,30,26,20,370,10,R209,R
7,25,30,3,266,663,10,R209,R
8,20,50,5,292,449,10,R209,R
9,10,43,9,288,597,10,R209,R
10,55,60,16,254,643,10,R209,R
11,30,60,16,496,713,10,R209,R
12,20,65,12,33,510,10,R209,R
13,50,35,19,170,403,10,R209,R
14,30,25,23,426,978,10,R209,R
15,15,10,20,32,454,10,R209,R
16,30,5,8,30,529,10,R209,R
17,10,20,19,222,423,10,R209,R
18,5,30,2,409,959,10,R209,R
19,20,40,12,349,462,10,R209,R
20,15,60,17,215,432,10,R209,R
21,45,65,9,538,709,10,R209,R
22,45,20,11,156,389,10,R209,R
23,45,10,18,280,623,10,R209,R
24,55,5,29,36,513,10,R209,R
25,65,35,3,633,918,10,R209,R
26,65,20,6,400,956,10,R209,R
27,45,30,17,548,707,10,R209,R
28,35,40,16,5,612,10,R209,R
29,41,37,16,44,325,10,R209,R
30,64,42,9,129,374,10,R209,R
31,40,60,21,115,498,10,R209,R
32,31,52,27,91,336,10,R209,R
33,35,69,23,602,835,10,R209,R
34,53,52,11,24,646,10,R209,R
35,65,55,14,487,656,10,R209,R
36,63,65,8,439,948,10,R209,R
37,2,60,5,41,710,10,R209,R
38,20,20,8,563,736,10,R209,R
39,5,5,16,147,560,10,R209,R
40,60,12,31,33,797,10,R209,R
41,40,25,9,243,554,10,R209,R
42,42,7,5,225,682,10,R209,R
43,24,12,5,25,616,10,R209,R
44,23,3,7,578,747,10,R209,R
45,11,14,18,72,501,10,R209,R
46,6,38,16,29,669,10,R209,R
47,2,48,1,458,685,10,R209,R
48,8,56,27,34,362,10,R209,R
49,13,52,36,694,962,10,R209,R
50,6,68,30,444,597,10,R209,R
51,47,47,13,499,690,10,R209,R
52,49,58,10,296,505,10,R209,R
53,27,43,9,111,362,10,R209,R
54,37,31,14,301,602,10,R209,R
55,57,29,18,595,780,10,R209,R
56,63,23,2,442,917,10,R209,R
57,53,12,6,426,851,10,R209,R
58,32,12,7,366,585,10,R209,R
59,36,26,18,458,980,10,R209,R
60,21,24,28,17,441,10,R209,R
61,17,34,3,651,932,10,R209,R
62,12,24,13,246,421,10,R209,R
63,24,58,19,25,583,10,R209,R
64,27,69,10,34,348,10,R209,R
65,15,77,9,46,523,10,R209,R
66,62,77,20,49,608,10,R209,R
67,49,73,25,440,845,10,R209,R
68,67,5,25,132,563,10,R209,R
69,56,39,36,464,925,10,R209,R
70,37,47,6,12,535,10,R209,R
71,37,56,5,249,968,10,R209,R
72,57,68,15,218,417,10,R209,R
73,47,16,25,22,377,10,R209,R
74,44,17,9,263,444,10,R209,R
75,46,13,8,479,965,10,R209,R
76,49,11,18,182,399,10,R209,R
77,49,42,13,166,497,10,R209,R
78,53,43,14,430,970,10,R209,R
79,61,52,3,212,671,10,R209,R
80,57,48,23,273,580,10,R209,R
81,56,37,6,452,968,10,R209,R
82,55,54,26,388,479,10,R209,R
83,15,47,16,99,352,10,R209,R
84,14,37,11,21,328,10,R209,R
85,11,31,7,323,624,10,R209,R
86,16,22,41,333,504,10,R209,R
87,4,18,35,350,503,10,R209,R
88,28,18,26,380,487,10,R209,R
89,26,52,9,114,553,10,R209,R
90,26,35,15,649,981,10,R209,R
91,31,67,3,345,534,10,R209,R
92,15,19,1,675,930,10,R209,R
93,22,22,2,18,673,10,R209,R
94,18,24,22,339,969,10,R209,R
95,26,27,27,403,536,10,R209,R
96,25,24,20,22,301,10,R209,R
97,22,27,11,565,732,10,R209,R
98,25,21,12,582,703,10,R209,R
99,19,21,10,122,367,10,R209,R
100,20,26,9,185,580,10,R209,R
101,18,18,17,297,965,10,R209,R
1,35,35,0,0,1000,0,R210,R
2,41,49,10,190,974,10,R210,R
3,35,17,7,18,792,10,R210,R
4,55,45,13,289,822,10,R210,R
5,55,20,19,679,800,10,R210,R
6,15,30,26,20,906,10,R210,R
7,25,30,3,355,574,10,R210,R
8,20,50,5,72,669,10,R210,R
9,10,43,9,393,492,10,R210,R
10,55,60,16,394,503,10,R210,R
11,30,60,16,517,692,10,R210,R
12,20,65,12,206,325,10,R210,R
13,50,35,19,15,725,10,R210,R
14,30,25,23,694,823,10,R210,R
15,15,10,20,32,694,10,R210,R
16,30,5,8,176,299,10,R210,R
17,10,20,19,102,543,10,R210,R
18,5,30,2,673,930,10,R210,R
19,20,40,12,229,582,10,R210,R
20,15,60,17,95,552,10,R210,R
21,45,65,9,418,829,10,R210,R
22,45,20,11,18,727,10,R210,R
23,45,10,18,349,554,10,R210,R
24,55,5,29,206,325,10,R210,R
25,65,35,3,435,960,10,R210,R
26,65,20,6,826,956,10,R210,R
27,45,30,17,328,927,10,R210,R
28,35,40,16,44,315,10,R210,R
29,41,37,16,6,526,10,R210,R
30,64,42,9,29,513,10,R210,R
31,40,60,21,199,414,10,R210,R
32,31,52,27,17,744,10,R210,R
33,35,69,23,482,955,10,R210,R
34,53,52,11,24,299,10,R210,R
35,65,55,14,265,878,10,R210,R
36,63,65,8,626,873,10,R210,R
37,2,60,5,41,328,10,R210,R
38,20,20,8,339,960,10,R210,R
39,5,5,16,298,409,10,R210,R
40,60,12,31,33,344,10,R210,R
41,40,25,9,300,497,10,R210,R
42,42,7,5,336,571,10,R210,R
43,24,12,5,25,292,10,R210,R
44,23,3,7,458,867,10,R210,R
45,11,14,18,230,343,10,R210,R
46,6,38,16,29,309,10,R210,R
47,2,48,1,338,805,10,R210,R
48,8,56,27,34,602,10,R210,R
49,13,52,36,200,962,10,R210,R
50,6,68,30,441,600,10,R210,R
51,47,47,13,272,917,10,R210,R
52,49,58,10,176,625,10,R210,R
53,27,43,9,11,748,10,R210,R
54,37,31,14,403,500,10,R210,R
55,57,29,18,475,900,10,R210,R
56,63,23,2,620,739,10,R210,R
57,53,12,6,525,752,10,R210,R
58,32,12,7,246,705,10,R210,R
59,36,26,18,854,980,10,R210,R
60,21,24,28,17,972,10,R210,R
61,17,34,3,449,971,10,R210,R
62,12,24,13,126,541,10,R210,R
63,24,58,19,168,297,10,R210,R
64,27,69,10,34,588,10,R210,R
65,15,77,9,154,393,10,R210,R
66,62,77,20,49,308,10,R210,R
67,49,73,25,532,753,10,R210,R
68,67,5,25,291,404,10,R210,R
69,56,39,36,577,812,10,R210,R
70,37,47,6,165,290,10,R210,R
71,37,56,5,668,968,10,R210,R
72,57,68,15,98,537,10,R210,R
73,47,16,25,22,915,10,R210,R
74,44,17,9,143,564,10,R210,R
75,46,13,8,681,802,10,R210,R
76,49,11,18,27,711,10,R210,R
77,49,42,13,281,382,10,R210,R
78,53,43,14,821,948,10,R210,R
79,61,52,3,324,559,10,R210,R
80,57,48,23,377,476,10,R210,R
81,56,37,6,719,968,10,R210,R
82,55,54,26,268,599,10,R210,R
83,15,47,16,23,761,10,R210,R
84,14,37,11,21,842,10,R210,R
85,11,31,7,425,522,10,R210,R
86,16,22,41,110,727,10,R210,R
87,4,18,35,230,623,10,R210,R
88,28,18,26,397,470,10,R210,R
89,26,52,9,219,448,10,R210,R
90,26,35,15,409,981,10,R210,R
91,31,67,3,225,654,10,R210,R
92,15,19,1,222,964,10,R210,R
93,22,22,2,18,159,10,R210,R
94,18,24,22,691,969,10,R210,R
95,26,27,27,190,749,10,R210,R
96,25,24,20,14,793,10,R210,R
97,22,27,11,344,953,10,R210,R
98,25,21,12,462,823,10,R210,R
99,19,21,10,21,748,10,R210,R
100,20,26,9,328,437,10,R210,R
101,18,18,17,821,965,10,R210,R
1,35,35,0,0,1000,0,R211,R
2,41,49,10,451,974,10,R211,R
3,35,17,7,18,534,10,R211,R
4,55,45,13,378,733,10,R211,R
5,55,20,19,477,965,10,R211,R
6,15,30,26,20,610,10,R211,R
7,25,30,3,245,684,10,R211,R
8,20,50,5,172,569,10,R211,R
9,10,43,9,245,640,10,R211,R
10,55,60,16,231,666,10,R211,R
11,30,60,16,430,779,10,R211,R
12,20,65,12,33,511,10,R211,R
13,50,35,19,50,523,10,R211,R
14,30,25,23,462,978,10,R211,R
15,15,10,20,32,694,10,R211,R
16,30,5,8,30,519,10,R211,R
17,10,20,19,102,543,10,R211,R
18,5,30,2,444,959,10,R211,R
19,20,40,12,229,582,10,R211,R
20,15,60,17,95,552,10,R211,R
21,45,65,9,418,829,10,R211,R
22,45,20,11,36,509,10,R211,R
23,45,10,18,246,657,10,R211,R
24,55,5,29,36,514,10,R211,R
25,65,35,3,435,960,10,R211,R
26,65,20,6,438,956,10,R211,R
27,45,30,17,428,827,10,R211,R
28,35,40,16,5,548,10,R211,R
29,41,37,16,6,526,10,R211,R
30,64,42,9,29,513,10,R211,R
31,40,60,21,91,522,10,R211,R
32,31,52,27,17,501,10,R211,R
33,35,69,23,482,955,10,R211,R
34,53,52,11,24,575,10,R211,R
35,65,55,14,367,776,10,R211,R
36,63,65,8,453,948,10,R211,R
37,2,60,5,41,615,10,R211,R
38,20,20,8,443,856,10,R211,R
39,5,5,16,130,577,10,R211,R
40,60,12,31,33,655,10,R211,R
41,40,25,9,201,596,10,R211,R
42,42,7,5,219,688,10,R211,R
43,24,12,5,25,560,10,R211,R
44,23,3,7,458,867,10,R211,R
45,11,14,18,59,514,10,R211,R
46,6,38,16,29,589,10,R211,R
47,2,48,1,338,805,10,R211,R
48,8,56,27,34,602,10,R211,R
49,13,52,36,454,962,10,R211,R
50,6,68,30,362,679,10,R211,R
51,47,47,13,379,810,10,R211,R
52,49,58,10,176,625,10,R211,R
53,27,43,9,11,502,10,R211,R
54,37,31,14,256,647,10,R211,R
55,57,29,18,475,900,10,R211,R
56,63,23,2,441,918,10,R211,R
57,53,12,6,412,865,10,R211,R
58,32,12,7,246,705,10,R211,R
59,36,26,18,479,980,10,R211,R
60,21,24,28,17,681,10,R211,R
61,17,34,3,449,971,10,R211,R
62,12,24,13,126,541,10,R211,R
63,24,58,19,25,544,10,R211,R
64,27,69,10,34,588,10,R211,R
65,15,77,9,46,524,10,R211,R
66,62,77,20,49,568,10,R211,R
67,49,73,25,421,864,10,R211,R
68,67,5,25,120,575,10,R211,R
69,56,39,36,459,930,10,R211,R
70,37,47,6,12,513,10,R211,R
71,37,56,5,368,968,10,R211,R
72,57,68,15,98,537,10,R211,R
73,47,16,25,22,617,10,R211,R
74,44,17,9,143,564,10,R211,R
75,46,13,8,482,965,10,R211,R
76,49,11,18,62,519,10,R211,R
77,49,42,13,129,534,10,R211,R
78,53,43,14,460,970,10,R211,R
79,61,52,3,207,676,10,R211,R
80,57,48,23,230,623,10,R211,R
81,56,37,6,470,968,10,R211,R
82,55,54,26,268,599,10,R211,R
83,15,47,16,23,515,10,R211,R
84,14,37,11,21,568,10,R211,R
85,11,31,7,278,669,10,R211,R
86,16,22,41,213,624,10,R211,R
87,4,18,35,230,623,10,R211,R
88,28,18,26,287,580,10,R211,R
89,26,52,9,104,563,10,R211,R
90,26,35,15,409,981,10,R211,R
91,31,67,3,225,654,10,R211,R
92,15,19,1,469,964,10,R211,R
93,22,22,2,18,585,10,R211,R
94,18,24,22,414,969,10,R211,R
95,26,27,27,283,656,10,R211,R
96,25,24,20,14,533,10,R211,R
97,22,27,11,445,852,10,R211,R
98,25,21,12,462,823,10,R211,R
99,19,21,10,21,506,10,R211,R
100,20,26,9,164,601,10,R211,R
101,18,18,17,391,965,10,R211,R
1,40,50,0,0,240,0,RC101,RC
2,25,85,20,145,175,10,RC101,RC
3,22,75,30,50,80,10,RC101,RC
4,22,85,10,109,139,10,RC101,RC
5,20,80,40,141,171,10,RC101,RC
6,20,85,20,41,71,10,RC101,RC
7,18,75,20,95,125,10,RC101,RC
8,15,75,20,79,109,10,RC101,RC
9,15,80,10,91,121,10,RC101,RC
10,10,35,20,91,121,10,RC101,RC
11,10,40,30,119,149,10,RC101,RC
12,8,40,40,59,89,10,RC101,RC
13,8,45,20,64,94,10,RC101,RC
14,5,35,10,142,172,10,RC101,RC
15,5,45,10,35,65,10,RC101,RC
16,2,40,20,58,88,10,RC101,RC
17,0,40,20,72,102,10,RC101,RC
18,0,45,20,149,179,10,RC101,RC
19,44,5,20,87,117,10,RC101,RC
20,42,10,40,72,102,10,RC101,RC
21,42,15,10,122,152,10,RC101,RC
22,40,5,10,67,97,10,RC101,RC
23,40,15,40,92,122,10,RC101,RC
24,38,5,30,65,95,10,RC101,RC
25,38,15,10,148,178,10,RC101,RC
26,35,5,20,154,184,10,RC101,RC
27,95,30,30,115,145,10,RC101,RC
28,95,35,20,62,92,10,RC101,RC
29,92,30,10,62,92,10,RC101,RC
30,90,35,10,67,97,10,RC101,RC
31,88,30,10,74,104,10,RC101,RC
32,88,35,20,61,91,10,RC101,RC
33,87,30,10,131,161,10,RC101,RC
34,85,25,10,51,81,10,RC101,RC
35,85,35,30,111,141,10,RC101,RC
36,67,85,20,139,169,10,RC101,RC
37,65,85,40,43,73,10,RC101,RC
38,65,82,10,124,154,10,RC101,RC
39,62,80,30,75,105,10,RC101,RC
40,60,80,10,37,67,10,RC101,RC
41,60,85,30,85,115,10,RC101,RC
42,58,75,20,92,122,10,RC101,RC
43,55,80,10,33,63,10,RC101,RC
44,55,85,20,128,158,10,RC101,RC
45,55,82,10,64,94,10,RC101,RC
46,20,82,10,37,67,10,RC101,RC
47,18,80,10,113,143,10,RC101,RC
48,2,45,10,45,75,10,RC101,RC
49,42,5,10,151,181,10,RC101,RC
50,42,12,10,104,134,10,RC101,RC
51,72,35,30,116,146,10,RC101,RC
52,55,20,19,83,113,10,RC101,RC
53,25,30,3,52,82,10,RC101,RC
54,20,50,5,91,121,10,RC101,RC
55,55,60,16,139,169,10,RC101,RC
56,30,60,16,140,170,10,RC101,RC
57,50,35,19,130,160,10,RC101,RC
58,30,25,23,96,126,10,RC101,RC
59,15,10,20,152,182,10,RC101,RC
60,10,20,19,42,72,10,RC101,RC
61,15,60,17,155,185,10,RC101,RC
62,45,65,9,66,96,10,RC101,RC
63,65,35,3,52,82,10,RC101,RC
64,65,20,6,39,69,10,RC101,RC
65,45,30,17,53,83,10,RC101,RC
66,35,40,16,11,41,10,RC101,RC
67,41,37,16,133,163,10,RC101,RC
68,64,42,9,70,100,10,RC101,RC
69,40,60,21,144,174,10,RC101,RC
70,31,52,27,41,71,10,RC101,RC
71,35,69,23,180,210,10,RC101,RC
72,65,55,14,65,95,10,RC101,RC
73,63,65,8,30,60,10,RC101,RC
74,2,60,5,77,107,10,RC101,RC
75,20,20,8,141,171,10,RC101,RC
76,5,5,16,74,104,10,RC101,RC
77,60,12,31,75,105,10,RC101,RC
78,23,3,7,150,180,10,RC101,RC
79,8,56,27,90,120,10,RC101,RC
80,6,68,30,89,119,10,RC101,RC
81,47,47,13,192,222,10,RC101,RC
82,49,58,10,86,116,10,RC101,RC
83,27,43,9,42,72,10,RC101,RC
84,37,31,14,35,65,10,RC101,RC
85,57,29,18,96,126,10,RC101,RC
86,63,23,2,87,117,10,RC101,RC
87,21,24,28,87,117,10,RC101,RC
88,12,24,13,90,120,10,RC101,RC
89,24,58,19,67,97,10,RC101,RC
90,67,5,25,144,174,10,RC101,RC
91,37,47,6,86,116,10,RC101,RC
92,49,42,13,167,197,10,RC101,RC
93,53,43,14,14,44,10,RC101,RC
94,61,52,3,178,208,10,RC101,RC
95,57,48,23,95,125,10,RC101,RC
96,56,37,6,34,64,10,RC101,RC
97,55,54,26,132,162,10,RC101,RC
98,4,18,35,120,150,10,RC101,RC
99,26,52,9,46,76,10,RC101,RC
100,26,35,15,77,107,10,RC101,RC
101,31,67,3,180,210,10,RC101,RC
1,40,50,0,0,240,0,RC102,RC
2,25,85,20,0,191,10,RC102,RC
3,22,75,30,0,199,10,RC102,RC
4,22,85,10,0,190,10,RC102,RC
5,20,80,40,141,171,10,RC102,RC
6,20,85,20,0,189,10,RC102,RC
7,18,75,20,95,125,10,RC102,RC
8,15,75,20,0,194,10,RC102,RC
9,15,80,10,91,121,10,RC102,RC
10,10,35,20,91,121,10,RC102,RC
11,10,40,30,119,149,10,RC102,RC
12,8,40,40,59,89,10,RC102,RC
13,8,45,20,0,197,10,RC102,RC
14,5,35,10,142,172,10,RC102,RC
15,5,45,10,35,65,10,RC102,RC
16,2,40,20,58,88,10,RC102,RC
17,0,40,20,72,102,10,RC102,RC
18,0,45,20,149,179,10,RC102,RC
19,44,5,20,87,117,10,RC102,RC
20,42,10,40,72,102,10,RC102,RC
21,42,15,10,122,152,10,RC102,RC
22,40,5,10,0,185,10,RC102,RC
23,40,15,40,92,122,10,RC102,RC
24,38,5,30,65,95,10,RC102,RC
25,38,15,10,148,178,10,RC102,RC
26,35,5,20,154,184,10,RC102,RC
27,95,30,30,0,171,10,RC102,RC
28,95,35,20,62,92,10,RC102,RC
29,92,30,10,62,92,10,RC102,RC
30,90,35,10,67,97,10,RC102,RC
31,88,30,10,74,104,10,RC102,RC
32,88,35,20,0,179,10,RC102,RC
33,87,30,10,131,161,10,RC102,RC
34,85,25,10,51,81,10,RC102,RC
35,85,35,30,0,182,10,RC102,RC
36,67,85,20,139,169,10,RC102,RC
37,65,85,40,43,73,10,RC102,RC
38,65,82,10,0,189,10,RC102,RC
39,62,80,30,75,105,10,RC102,RC
40,60,80,10,37,67,10,RC102,RC
41,60,85,30,85,115,10,RC102,RC
42,58,75,20,92,122,10,RC102,RC
43,55,80,10,33,63,10,RC102,RC
44,55,85,20,128,158,10,RC102,RC
45,55,82,10,64,94,10,RC102,RC
46,20,82,10,37,67,10,RC102,RC
47,18,80,10,113,143,10,RC102,RC
48,2,45,10,45,75,10,RC102,RC
49,42,5,10,0,184,10,RC102,RC
50,42,12,10,104,134,10,RC102,RC
51,72,35,30,0,194,10,RC102,RC
52,55,20,19,83,113,10,RC102,RC
53,25,30,3,0,205,10,RC102,RC
54,20,50,5,91,121,10,RC102,RC
55,55,60,16,139,169,10,RC102,RC
56,30,60,16,140,170,10,RC102,RC
57,50,35,19,130,160,10,RC102,RC
58,30,25,23,96,126,10,RC102,RC
59,15,10,20,152,182,10,RC102,RC
60,10,20,19,0,187,10,RC102,RC
61,15,60,17,155,185,10,RC102,RC
62,45,65,9,66,96,10,RC102,RC
63,65,35,3,52,82,10,RC102,RC
64,65,20,6,39,69,10,RC102,RC
65,45,30,17,53,83,10,RC102,RC
66,35,40,16,11,41,10,RC102,RC
67,41,37,16,133,163,10,RC102,RC
68,64,42,9,70,100,10,RC102,RC
69,40,60,21,144,174,10,RC102,RC
70,31,52,27,41,71,10,RC102,RC
71,35,69,23,180,210,10,RC102,RC
72,65,55,14,65,95,10,RC102,RC
73,63,65,8,0,202,10,RC102,RC
74,2,60,5,77,107,10,RC102,RC
75,20,20,8,141,171,10,RC102,RC
76,5,5,16,0,172,10,RC102,RC
77,60,12,31,75,105,10,RC102,RC
78,23,3,7,150,180,10,RC102,RC
79,8,56,27,90,120,10,RC102,RC
80,6,68,30,89,119,10,RC102,RC
81,47,47,13,192,222,10,RC102,RC
82,49,58,10,86,116,10,RC102,RC
83,27,43,9,0,215,10,RC102,RC
84,37,31,14,0,210,10,RC102,RC
85,57,29,18,96,126,10,RC102,RC
86,63,23,2,0,194,10,RC102,RC
87,21,24,28,87,117,10,RC102,RC
88,12,24,13,90,120,10,RC102,RC
89,24,58,19,67,97,10,RC102,RC
90,67,5,25,144,174,10,RC102,RC
91,37,47,6,86,116,10,RC102,RC
92,49,42,13,0,217,10,RC102,RC
93,53,43,14,14,44,10,RC102,RC
94,61,52,3,178,208,10,RC102,RC
95,57,48,23,0,212,10,RC102,RC
96,56,37,6,0,209,10,RC102,RC
97,55,54,26,0,214,10,RC102,RC
98,4,18,35,120,150,10,RC102,RC
99,26,52,9,0,215,10,RC102,RC
100,26,35,15,77,107,10,RC102,RC
101,31,67,3,180,210,10,RC102,RC
1,40,50,0,0,240,0,RC103,RC
2,25,85,20,0,191,10,RC103,RC
3,22,75,30,0,199,10,RC103,RC
4,22,85,10,0,190,10,RC103,RC
5,20,80,40,141,171,10,RC103,RC
6,20,85,20,0,189,10,RC103,RC
7,18,75,20,95,125,10,RC103,RC
8,15,75,20,0,194,10,RC103,RC
9,15,80,10,91,121,10,RC103,RC
10,10,35,20,91,121,10,RC103,RC
11,10,40,30,119,149,10,RC103,RC
12,8,40,40,59,89,10,RC103,RC
13,8,45,20,0,197,10,RC103,RC
14,5,35,10,142,172,10,RC103,RC
15,5,45,10,0,194,10,RC103,RC
16,2,40,20,58,88,10,RC103,RC
17,0,40,20,0,188,10,RC103,RC
18,0,45,20,149,179,10,RC103,RC
19,44,5,20,0,184,10,RC103,RC
20,42,10,40,0,189,10,RC103,RC
21,42,15,10,0,194,10,RC103,RC
22,40,5,10,0,185,10,RC103,RC
23,40,15,40,92,122,10,RC103,RC
24,38,5,30,65,95,10,RC103,RC
25,38,15,10,0,194,10,RC103,RC
26,35,5,20,154,184,10,RC103,RC
27,95,30,30,0,171,10,RC103,RC
28,95,35,20,62,92,10,RC103,RC
29,92,30,10,0,174,10,RC103,RC
30,90,35,10,0,177,10,RC103,RC
31,88,30,10,74,104,10,RC103,RC
32,88,35,20,0,179,10,RC103,RC
33,87,30,10,0,178,10,RC103,RC
34,85,25,10,51,81,10,RC103,RC
35,85,35,30,0,182,10,RC103,RC
36,67,85,20,139,169,10,RC103,RC
37,65,85,40,43,73,10,RC103,RC
38,65,82,10,0,189,10,RC103,RC
39,62,80,30,75,105,10,RC103,RC
40,60,80,10,37,67,10,RC103,RC
41,60,85,30,85,115,10,RC103,RC
42,58,75,20,92,122,10,RC103,RC
43,55,80,10,33,63,10,RC103,RC
44,55,85,20,0,191,10,RC103,RC
45,55,82,10,64,94,10,RC103,RC
46,20,82,10,37,67,10,RC103,RC
47,18,80,10,0,192,10,RC103,RC
48,2,45,10,0,191,10,RC103,RC
49,42,5,10,0,184,10,RC103,RC
50,42,12,10,104,134,10,RC103,RC
51,72,35,30,0,194,10,RC103,RC
52,55,20,19,0,196,10,RC103,RC
53,25,30,3,0,205,10,RC103,RC
54,20,50,5,91,121,10,RC103,RC
55,55,60,16,0,211,10,RC103,RC
56,30,60,16,140,170,10,RC103,RC
57,50,35,19,130,160,10,RC103,RC
58,30,25,23,0,203,10,RC103,RC
59,15,10,20,152,182,10,RC103,RC
60,10,20,19,0,187,10,RC103,RC
